Location,Country,County,CSV,Grid Reference,Latitude,Longitude,Elevation
TOWYN-BRONFFYNNON,Wales,Merionethshire,TOWYN-BRONFFYNNON.csv,SH618036,52.613,-4.043,180
TOWYN-BRONFFYNNON,Wales,Merionethshire,TOWYN-BRONFFYNNON-2.csv,SH618036,52.613,-4.043,180
TOWYN-YNYS-Y-MAENGWYN,Wales,Merionethshire,TOWYN-YNYS-Y-MAENGWYN.csv,SH599024,52.601,-4.070,14
TRAWSFYNYDD,Wales,Merionethshire,TRAWSFYNYDD.csv,SH708354,52.900,-3.922,700
TRAWSFYNYDD,Wales,Merionethshire,TRAWSFYNYDD-2.csv,SH707355,52.900,-3.922,700
TRAWSFYNYDD,Wales,Merionethshire,TRAWSFYNYDD-3.csv,SH705345,52.892,-3.926,665
TRAWSFYNYDD-CAMP,Wales,Merionethshire,TRAWSFYNYDD-CAMP.csv,SH716319,52.869,-3.909,800
TRAWSFYNYDD-CWM-PRYSOR,Wales,Merionethshire,TRAWSFYNYDD-CWM-PRYSOR.csv,SH792383,52.928,-3.799,1330
TRAWSFYNYDD-DARN-GAE,Wales,Merionethshire,TRAWSFYNYDD-DARN-GAE.csv,SH762368,52.914,-3.843,950
TRAWSFYNYDD-TYN-TWLL,Wales,Merionethshire,TRAWSFYNYDD-TYN-TWLL.csv,SH686353,52.899,-3.955,750
TREHERBERT-BUTE-COLLIERY,Wales,Glamorgan,TREHERBERT-BUTE-COLLIERY.csv,SS934984,51.675,-3.542,670
TRESCO-ABBEY,England,Cornwall,TRESCO-ABBEY.csv,SV896143,49.948,-6.328,40
TRESCO-ABBEY,England,Cornwall,TRESCO-ABBEY-2.csv,SV896143,49.948,-6.328,40
TRESCO-ABBEY,England,Cornwall,TRESCO-ABBEY-3.csv,SV896143,49.948,-6.328,40
TRESCO-ABBEY,England,Cornwall,TRESCO-ABBEY-4.csv,SV896143,49.948,-6.328,40
TRESCO-ABBEY,England,Cornwall,TRESCO-ABBEY-5.csv,SV896143,49.948,-6.328,40
TRING-BULBOURNE,England,Buckinghamshire,TRING-BULBOURNE.csv,SP932136,51.813,-0.649,401
TRING-COWROAST-LOCK,England,Hertfordshire,TRING-COWROAST-LOCK.csv,SP958103,51.783,-0.613,394
TRING-COWROAST-LOCK,England,Hertfordshire,TRING-COWROAST-LOCK-2.csv,SP957104,51.785,-0.618,390
TRING-PENDLEY-MANOR,England,Hertfordshire,TRING-PENDLEY-MANOR.csv,SP943117,51.796,-0.634,420
TROON-COLLENAN-RES,Scotland,Ayrshire,TROON-COLLENAN-RES.csv,NS350331,55.564,-4.618,203
TROON-COLLENAN-RES,Scotland,Ayrshire,TROON-COLLENAN-RES-2.csv,NS350331,55.564,-4.618,203
TROUTBECK-DUBBS-RES,England,Westmorland,TROUTBECK-DUBBS-RES.csv,NY422018,54.408,-2.892,745
TROUTBECK-THE-HOW,England,Westmorland,TROUTBECK-THE-HOW.csv,NY412024,54.414,-2.908,470
TROUTBECK-THE-HOW,England,Westmorland,TROUTBECK-THE-HOW-2.csv,NY412024,54.414,-2.908,496
TROUTBECK-WELLBANK,England,Cumberland,TROUTBECK-WELLBANK.csv,NY338323,54.681,-3.028,800
TROWBRIDGE-HOLBROOK-FARM,England,Wiltshire,TROWBRIDGE-HOLBROOK-FARM.csv,ST855565,51.308,-2.209,154
TROWBRIDGE-RODNEY-HOUSE,England,Wiltshire,TROWBRIDGE-RODNEY-HOUSE.csv,ST858579,51.320,-2.205,140
TROWBRIDGE-SUNNYSIDE,England,Wiltshire,TROWBRIDGE-SUNNYSIDE.csv,ST866584,51.325,-2.194,190
TROWBRIDGE-WINGFIELD,England,Wiltshire,TROWBRIDGE-WINGFIELD.csv,ST824574,51.315,-2.254,190
TROWBRIDGE-WINGFIELD,England,Wiltshire,TROWBRIDGE-WINGFIELD-2.csv,ST824574,51.315,-2.254,190
TRURO-PENARTH,England,Cornwall,TRURO-PENARTH.csv,SW837446,50.263,-5.035,200
TRURO-ROYAL-INSTITUTION,England,Cornwall,TRURO-ROYAL-INSTITUTION.csv,SW823449,50.264,-5.056,83
TRURO-ROYAL-INSTITUTION,England,Cornwall,TRURO-ROYAL-INSTITUTION-2.csv,SW823449,50.264,-5.056,83
TRURO-WW-LOWER-TREGURRA,England,Cornwall,TRURO-WW-LOWER-TREGURRA.csv,SW847464,50.278,-5.023,50
TUAM-CASTLEHACKET,Ireland/Republic of Ireland,Galway,TUAM-CASTLEHACKET.csv,IM3571049915,53.496,-8.970,400
TUAM-GARDENFIELD,Ireland/Republic of Ireland,Galway,TUAM-GARDENFIELD.csv,IM4214954978,53.542,-8.873,155
TUAM-GARDENFIELD,Ireland/Republic of Ireland,Galway,TUAM-GARDENFIELD-2.csv,IM4214954978,53.542,-8.873,160
TULLAMORE,Ireland/Republic of Ireland,King's County / Offaly,TULLAMORE.csv,IN3421525207,53.276,-7.488,235
TULLAMORE-ST-CATHERINES,Ireland/Republic of Ireland,King's County / Offaly,TULLAMORE-ST-CATHERINES.csv,IN3481824836,53.273,-7.479,201
TUNBRIDGE-PENSHURST-PLACE,England,Kent-stayed-Kent,TUNBRIDGE-PENSHURST-PLACE.csv,TQ527439,51.174,0.183,120
TUNBRIDGE-WELLS-BREDBURY,England,Kent-stayed-Kent,TUNBRIDGE-WELLS-BREDBURY.csv,TQ5783739454,51.133,0.254,418
TUNBRIDGE-WELLS-COUSLEY-WOOD,England,Sussex,TUNBRIDGE-WELLS-COUSLEY-WOOD.csv,TQ662337,51.079,0.371,416
TUNBRIDGE-WELLS-PEMBURY,England,Kent-stayed-Kent,TUNBRIDGE-WELLS-PEMBURY.csv,TQ627424,51.158,0.326,181
TURNBERRY-LIGHTHOUSE,Scotland,Ayrshire,TURNBERRY-LIGHTHOUSE.csv,NS196072,55.326,-4.845,96
TURRIFF-FORGLEN-GDNS,Scotland,Banffshire,TURRIFF-FORGLEN-GDNS.csv,NJ699519,57.556,-2.505,220
TURVEY,England,Bedfordshire,TURVEY.csv,SP940516,52.155,-0.627,240
TURVEY,England,Bedfordshire,TURVEY-2.csv,SP928520,52.158,-0.645,180
TWICKENHAM-SEWAGE-WORKS,England,Middlesex-stayed-Middlesex,TWICKENHAM-SEWAGE-WORKS.csv,TQ151734,51.448,-0.345,37
TWICKENHAM-SEWAGE-WORKS,England,Middlesex-stayed-Middlesex,TWICKENHAM-SEWAGE-WORKS-2.csv,TQ151734,51.448,-0.345,37
TWYFORD-HARE-HATCH,England,Berkshire,TWYFORD-HARE-HATCH.csv,SU799780,51.495,-0.850,180
TWYFORD-PUMPING-STATION,England,Hampshire,TWYFORD-PUMPING-STATION.csv,SU493249,51.021,-1.298,138
TYDD-NORTH-LEVEL-SLUICE,England,Lincolnshire,TYDD-NORTH-LEVEL-SLUICE.csv,TF467181,52.741,0.172,10
TYDDYN-Y-GAREG-HENDRE-MUR,Wales,Merionethshire,TYDDYN-Y-GAREG-HENDRE-MUR.csv,SH700383,52.926,-3.935,660
TYNAN-ABBEY,Ireland/Northern Ireland,Armagh,TYNAN-ABBEY.csv,IH759422,54.323,-6.834,167
TYNDRUM-PERTH,Scotland,Perthshire,TYNDRUM-PERTH.csv,NN332299,56.431,-4.706,792
TYNEMOUTH-COASTGUARD-STN,England,Northumberland,TYNEMOUTH-COASTGUARD-STN.csv,NZ374694,55.018,-1.417,118
TYNEMOUTH-COASTGUARD-STN,England,Northumberland,TYNEMOUTH-COASTGUARD-STN-2.csv,NZ374694,55.018,-1.417,108
TYNEMOUTH-PIER-WORKS,England,Northumberland,TYNEMOUTH-PIER-WORKS.csv,NZ373677,55.002,-1.418,65
TYNEMOUTH-WW-FONT-RES,England,Northumberland,TYNEMOUTH-WW-FONT-RES.csv,NZ046938,55.238,-1.929,620
UBLEY-ROOKERY-FARM,England,Somerset,UBLEY-ROOKERY-FARM.csv,ST518579,51.318,-2.693,525
UCKFIELD,England,Sussex,UCKFIELD.csv,TQ477218,50.977,0.103,200
UDIMORE-THE-WICK,England,Sussex,UDIMORE-THE-WICK.csv,TQ8851619354,50.943,0.682,144
UDIMORE-THE-WICK,England,Sussex,UDIMORE-THE-WICK-2.csv,TQ886194,50.943,0.683,92
UIST-CEALLAN,Scotland,Inverness,UIST-CEALLAN.csv,NF881553,57.481,-7.205,0
UIST-LOCH-MADDY,Scotland,Inverness,UIST-LOCH-MADDY.csv,NF922696,57.611,-7.156,30
UIST-LOCH-MADDY,Scotland,Inverness,UIST-LOCH-MADDY-2.csv,NF922696,57.611,-7.156,30
ULCEBY-KILLINGHOLME,England,Lincolnshire,ULCEBY-KILLINGHOLME.csv,TA144171,53.638,-0.271,60
ULDALE-CHAPEL-HOUSE-RES,England,Cumberland,ULDALE-CHAPEL-HOUSE-RES.csv,NY260360,54.714,-3.150,600
ULLAPOOL-INVERPOLLY-LODGE,Scotland,Ross and Cromarty,ULLAPOOL-INVERPOLLY-LODGE.csv,NC069143,58.076,-5.276,25
ULLSCARF,England,Cumberland,ULLSCARF.csv,NY298123,54.501,-3.086,2100
ULLSWATER-HALLSTEADS,England,Cumberland,ULLSWATER-HALLSTEADS.csv,NY441213,54.584,-2.865,497
ULLSWATER-HALLSTEADS,England,Cumberland,ULLSWATER-HALLSTEADS-2.csv,NY437211,54.582,-2.873,500
ULLSWATER-MARTINDALE-PARSONAGE,England,Westmorland,ULLSWATER-MARTINDALE-PARSONAGE.csv,NY435191,54.564,-2.874,726
ULLSWATER-SHARROW-BAY,England,Westmorland,ULLSWATER-SHARROW-BAY.csv,NY459220,54.590,-2.839,600
ULLSWATER-SHARROW-BAY,England,Westmorland,ULLSWATER-SHARROW-BAY-2.csv,NY459220,54.590,-2.839,600
ULLSWATER-SWARTH-FELL,England,Westmorland,ULLSWATER-SWARTH-FELL.csv,NY470221,54.591,-2.822,1000
ULLSWATER-SWARTH-FELL,England,Westmorland,ULLSWATER-SWARTH-FELL-2.csv,NY470221,54.591,-2.822,1000
ULPHA-DUDDON-W-WKS,England,Cumberland,ULPHA-DUDDON-W-WKS.csv,SD209947,54.342,-3.218,251
ULVERSTON,England,Lancashire,ULVERSTON.csv,SD284787,54.200,-3.099,131
ULVERSTON-POAKA-BECK,England,Lancashire,ULVERSTON-POAKA-BECK.csv,SD240782,54.194,-3.166,512
ULVERSTON-URSWICK-VICARAGE,England,Lancashire,ULVERSTON-URSWICK-VICARAGE.csv,SD264737,54.154,-3.128,131
UPHALL-EIGHT,Scotland,West Lothian (Linlithgow),UPHALL-EIGHT.csv,NT024708,55.920,-3.563,577
UPHALL-MIDDLETON-HALL,Scotland,West Lothian (Linlithgow),UPHALL-MIDDLETON-HALL.csv,NT061716,55.928,-3.504,380
UPHALL-SEVEN,Scotland,West Lothian (Linlithgow),UPHALL-SEVEN.csv,NT018712,55.924,-3.573,646
UPMINSTER,England,Essex,UPMINSTER.csv,TQ560865,51.556,0.250,75
UPMINSTER,England,Essex,UPMINSTER-2.csv,TQ560865,51.556,0.250,75
UPMINSTER-HALL,England,Essex,UPMINSTER-HALL.csv,TQ564877,51.566,0.255,121
UPMINSTER-HALL,England,Essex,UPMINSTER-HALL-2.csv,TQ564877,51.566,0.255,121
UPPER-FARG-MAIN-BANK,Scotland,Perthshire,UPPER-FARG-MAIN-BANK.csv,NO109109,56.282,-3.441,642
UPPER-FARG-MAIN-BANK,Scotland,Perthshire,UPPER-FARG-MAIN-BANK-2.csv,NO109109,56.282,-3.441,632
UPPER-FARG-PLAINS,Scotland,Perthshire,UPPER-FARG-PLAINS.csv,NO099100,56.274,-3.457,900
UPPER-GLENGYLE,Scotland,Perthshire,UPPER-GLENGYLE.csv,NN361148,56.297,-4.650,750
UPPER-GLENGYLE,Scotland,Perthshire,UPPER-GLENGYLE-2.csv,NN360147,56.296,-4.652,750
UPPER-USK-FIVE,Wales,Carmarthenshire,UPPER-USK-FIVE.csv,SN815264,51.923,-3.725,1090
UPPER-USK-FOUR,Wales,Carmarthenshire,UPPER-USK-FOUR.csv,SN812278,51.936,-3.729,990
UPPER-USK-ONE,Wales,Carmarthenshire,UPPER-USK-ONE.csv,SN829291,51.948,-3.705,1020
UPPER-USK-SIX,Wales,Carmarthenshire,UPPER-USK-SIX.csv,SN815246,51.907,-3.724,1390
UPPER-USK-THREE,Wales,Carmarthenshire,UPPER-USK-THREE.csv,SN798290,51.946,-3.750,1350
UPPER-USK-TWO,Wales,Carmarthenshire,UPPER-USK-TWO.csv,SN811297,51.953,-3.732,1390
UPPINGHAM-RIDLINGTON,England,Rutland,UPPINGHAM-RIDLINGTON.csv,SK847026,52.615,-0.750,527
UPPINGHAM-WEST-DEYNE,England,Rutland,UPPINGHAM-WEST-DEYNE.csv,SP864996,52.587,-0.726,486
UPTON-ON-SEVERN-THE-EADES,England,Worcestershire,UPTON-ON-SEVERN-THE-EADES.csv,SO841396,52.055,-2.233,100
UPTON-ON-SEVERN-WILLOW-BANK,England,Worcestershire,UPTON-ON-SEVERN-WILLOW-BANK.csv,SO852404,52.062,-2.217,46
UPWELL-MARMONT-PRIORY-LOCK,England,Cambridgeshire,UPWELL-MARMONT-PRIORY-LOCK.csv,TF487013,52.589,0.194,10
UPWEY-FRIAR-WADDON,England,Dorset,UPWEY-FRIAR-WADDON.csv,SY652857,50.670,-2.494,214
UPWEY-HIGHER-WELL,England,Dorset,UPWEY-HIGHER-WELL.csv,SY660861,50.674,-2.483,290
USHENISH-SOUTH-UIST,Scotland,Inverness,USHENISH-SOUTH-UIST.csv,NF872350,57.298,-7.195,157
UXBRIDGE-HAREFIELD-PARK,England,Middlesex-stayed-Middlesex,UXBRIDGE-HAREFIELD-PARK.csv,TQ049908,51.606,-0.487,290
VALENTIA-MIX,Ireland/Republic of Ireland,Kerry,VALENTIA-MIX.csv,IV3553573877,51.893,-10.390,120
VALENTIA-MIX,Ireland/Republic of Ireland,Kerry,VALENTIA-MIX-2.csv,IV4238777239,51.925,-10.292,40
VALENTIA-MIX,Ireland/Republic of Ireland,Kerry,VALENTIA-MIX-3.csv,IV3552073877,51.893,-10.390,12
VALENTIA-MIX,Ireland/Republic of Ireland,Kerry,VALENTIA-MIX-4.csv,IV3998877405,51.926,-10.327,75
VALENTIA-OBSERVATORY,Ireland/Republic of Ireland,Kerry,VALENTIA-OBSERVATORY.csv,IV4602678595,51.938,-10.240,11
VALENTIA-OBSERVATORY,Ireland/Republic of Ireland,Kerry,VALENTIA-OBSERVATORY-2.csv,IV4602678595,51.938,-10.240,45
VALENTIA-OBSERVATORY,Ireland/Republic of Ireland,Kerry,VALENTIA-OBSERVATORY-3.csv,IV4602678595,51.938,-10.240,11
VANGE-PUMPING-STATION,England,Essex,VANGE-PUMPING-STATION.csv,TQ709860,51.547,0.463,43
VENTNOR,England,Isle of Wight,VENTNOR.csv,SZ564777,50.597,-1.204,150
VENTNOR-ROYAL-NATIONAL-HOSPITAL,England,Isle of Wight,VENTNOR-ROYAL-NATIONAL-HOSPITAL.csv,SZ547769,50.589,-1.229,75
VIRGINIA-WATER-ST-ANNS-HEATH,England,Surrey-stayed-Surrey,VIRGINIA-WATER-ST-ANNS-HEATH.csv,TQ003681,51.403,-0.559,120
VOWCHURCH-LADYWELL-HOUSE,England,Herefordshire,VOWCHURCH-LADYWELL-HOUSE.csv,SO349357,52.016,-2.950,450
WADDINGTON-AIRFIELD,England,Lincolnshire,WADDINGTON-AIRFIELD.csv,SK984650,53.173,-0.529,233
WADDINGTON-AIRFIELD,England,Lincolnshire,WADDINGTON-AIRFIELD-2.csv,SK965793,53.302,-0.553,186
WADEBRIDGE-ST-BREOCK,England,Cornwall,WADEBRIDGE-ST-BREOCK.csv,SW977718,50.511,-4.855,170
WADEBRIDGE-ST-BREOCK,England,Cornwall,WADEBRIDGE-ST-BREOCK-2.csv,SX000719,50.513,-4.821,20
WADEBRIDGE-TREHARROCK,England,Cornwall,WADEBRIDGE-TREHARROCK.csv,SX017788,50.575,-4.802,320
WAKEFIELD-HEATH,England,Yorkshire West Riding,WAKEFIELD-HEATH.csv,SE351201,53.676,-1.469,130
WAKEFIELD-HEATH,England,Yorkshire West Riding,WAKEFIELD-HEATH-2.csv,SE351201,53.676,-1.469,130
WAKEFIELD-PRISON,England,Yorkshire West Riding,WAKEFIELD-PRISON.csv,SE324207,53.682,-1.511,96
WAKEHURST-PLACE,England,Sussex,WAKEHURST-PLACE.csv,TQ340315,51.067,-0.089,437
WALDRON-HEATHERDEN-HOUSE,England,Sussex,WALDRON-HEATHERDEN-HOUSE.csv,TQ564214,50.971,0.226,476
WALLACE-CLOSEBURN,Scotland,Dumfriesshire,WALLACE-CLOSEBURN.csv,NX902924,55.214,-3.726,206
WALLINGFORD-BLEWBURTON-HOUSE,England,Berkshire,WALLINGFORD-BLEWBURTON-HOUSE.csv,SU552863,51.573,-1.205,240
WALLINGFORD-CASTLE,England,Berkshire,WALLINGFORD-CASTLE.csv,SU608896,51.602,-1.124,175
WALLINGFORD-STYLE-ACRE,England,Berkshire,WALLINGFORD-STYLE-ACRE.csv,SU586912,51.617,-1.155,200
WALSALL,England,Staffordshire,WALSALL.csv,SP018980,52.580,-1.975,463
WALSALL-BESCOT-SEWAGE-FARM,England,Staffordshire,WALSALL-BESCOT-SEWAGE-FARM.csv,SP011966,52.567,-1.985,376
WALSALL-BESCOT-SEWAGE-FARM,England,Staffordshire,WALSALL-BESCOT-SEWAGE-FARM-2.csv,SP007966,52.567,-1.991,387
WALSALL-WEDNESBURY-SEWAGE-WKS,England,Staffordshire,WALSALL-WEDNESBURY-SEWAGE-WKS.csv,SP002966,52.567,-1.998,381
WALSDEN-RAMSDEN-HILL,England,Yorkshire West Riding,WALSDEN-RAMSDEN-HILL.csv,SD917208,53.684,-2.127,1326
WALSDEN-RAMSDEN-RES,England,Yorkshire West Riding,WALSDEN-RAMSDEN-RES.csv,SD915214,53.689,-2.130,993
WALSHAM-LE-WILLOWS,England,Suffolk,WALSHAM-LE-WILLOWS.csv,TL986708,52.299,0.911,140
WALTHAM-ABBEY-GUNPOWDER-FACTORY,England,Essex,WALTHAM-ABBEY-GUNPOWDER-FACTORY.csv,TL375013,51.695,-0.012,64
WALTHAM-ABBEY-PUMPING-STATION,England,Essex,WALTHAM-ABBEY-PUMPING-STATION.csv,TL375003,51.685,-0.012,62
WALTHAM-ABBEY-RAMMEY-MARSH,England,Middlesex-stayed-Middlesex,WALTHAM-ABBEY-RAMMEY-MARSH.csv,TQ375992,51.675,-0.013,60
WALTHAM-CROSS-SEWAGE-WORKS,England,Middlesex-stayed-Middlesex,WALTHAM-CROSS-SEWAGE-WORKS.csv,TQ367997,51.679,-0.024,61
WALTHAM-ON-THE-WOLDS,England,Leicestershire,WALTHAM-ON-THE-WOLDS.csv,SK800248,52.816,-0.814,536
WALTHAM-ON-THE-WOLDS,England,Leicestershire,WALTHAM-ON-THE-WOLDS-2.csv,SK804252,52.818,-0.808,568
WALTHAMSTOW-FERRY-LANE,England,Essex,WALTHAMSTOW-FERRY-LANE.csv,TQ350892,51.585,-0.053,30
WALTHAMSTOW-PROSPECT-HILL-LODGE,England,Essex,WALTHAMSTOW-PROSPECT-HILL-LODGE.csv,TQ380896,51.589,-0.009,140
WALTON-ON-NAZE,England,Essex,WALTON-ON-NAZE.csv,TM262229,51.859,1.285,70
WALTON-ON-NAZE,England,Essex,WALTON-ON-NAZE-2.csv,TM250211,51.844,1.266,77
WALTON-ON-NAZE,England,Essex,WALTON-ON-NAZE-3.csv,TM250220,51.851,1.266,35
WANDSWORTH-PUTNEY-HEATH,England,Surrey-became-London,WANDSWORTH-PUTNEY-HEATH.csv,TQ233757,51.467,-0.226,184
WANDSWORTH-SOUTHFIELDS-CORONATION-GDNS,England,Surrey-became-London,WANDSWORTH-SOUTHFIELDS-CORONATION-GDNS.csv,TQ251734,51.446,-0.201,37
WANDSWORTH-STREATHAM-HILL-RES,England,Surrey-became-London,WANDSWORTH-STREATHAM-HILL-RES.csv,TQ306732,51.443,-0.122,202
WANLOCKHEAD,Scotland,Dumfriesshire,WANLOCKHEAD.csv,NS873129,55.397,-3.781,1330
WANLOCKHEAD,Scotland,Dumfriesshire,WANLOCKHEAD-2.csv,NS873130,55.398,-3.781,1400
WANSTEAD-RED-BRIDGE,England,Essex,WANSTEAD-RED-BRIDGE.csv,TQ415882,51.575,0.041,25
WANSTROW,England,Somerset,WANSTROW.csv,ST714418,51.175,-2.410,465
WANTAGE,England,Berkshire,WANTAGE.csv,SU398875,51.585,-1.427,320
WANTAGE,England,Berkshire,WANTAGE-2.csv,SU398879,51.589,-1.427,304
WANTAGE-KITFORD-GDNS,England,Berkshire,WANTAGE-KITFORD-GDNS.csv,SU428867,51.578,-1.384,400
WANTAGE-KITFORD-GDNS,England,Berkshire,WANTAGE-KITFORD-GDNS-2.csv,SU425872,51.582,-1.388,350
WANTAGE-LETCOMBE-REGIS,England,Berkshire,WANTAGE-LETCOMBE-REGIS.csv,SU380863,51.574,-1.453,350
WARE-CHADWELL-SPRING,England,Hertfordshire,WARE-CHADWELL-SPRING.csv,TL350137,51.806,-0.043,140
WARE-FANHAMS-HALL,England,Hertfordshire,WARE-FANHAMS-HALL.csv,TL3719815544,51.822,-0.011,235
WARE-FANHAMS-HALL,England,Hertfordshire,WARE-FANHAMS-HALL-2.csv,TL3719815544,51.822,-0.011,235
WARE-GRAMMAR-SCHOOL,England,Hertfordshire,WARE-GRAMMAR-SCHOOL.csv,TL3585213964,51.808,-0.031,120
WARE-RED-HOUSE,England,Hertfordshire,WARE-RED-HOUSE.csv,TL3623713532,51.804,-0.025,115
WAREHAM-BINNEGAR-HALL,England,Dorset,WAREHAM-BINNEGAR-HALL.csv,SY884872,50.684,-2.166,65
WAREHAM-EAST-HOLME,England,Dorset,WAREHAM-EAST-HOLME.csv,SY896859,50.673,-2.149,23
WARFIELD-JEALOTTS-HILL,England,Berkshire,WARFIELD-JEALOTTS-HILL.csv,SU873733,51.452,-0.745,220
WARMINSTER-RYE-HILL,England,Wiltshire,WARMINSTER-RYE-HILL.csv,ST848402,51.161,-2.219,466
WARRENPOINT-SUMMER-HILL,Ireland/Northern Ireland,Down,WARRENPOINT-SUMMER-HILL.csv,IJ1452718393,54.102,-6.250,30
WARWICK-BARFORD-RECTORY,England,Warwickshire,WARWICK-BARFORD-RECTORY.csv,SP272609,52.246,-1.603,167
WARWICK-CASTLE-GDNS,England,Warwickshire,WARWICK-CASTLE-GDNS.csv,SP286647,52.280,-1.582,197
WARWICK-LONGBRIDGE,England,Warwickshire,WARWICK-LONGBRIDGE.csv,SP268625,52.261,-1.608,158
WASDALE-PIKE,England,Westmorland,WASDALE-PIKE.csv,NY535084,54.469,-2.719,1825
WASHINGTON-GLEBE-MODERN-SCHOOL,England,Durham,WASHINGTON-GLEBE-MODERN-SCHOOL.csv,NZ314561,54.899,-1.512,160
WASHINGTON-SUNDERLAND,England,Durham,WASHINGTON-SUNDERLAND.csv,NZ311565,54.903,-1.516,120
WASHINGTON-VICARAGE,England,Sussex,WASHINGTON-VICARAGE.csv,TQ118128,50.904,-0.411,251
WAST-WATER-WASDALE-HEAD,England,Cumberland,WAST-WATER-WASDALE-HEAD.csv,NY186089,54.469,-3.257,280
WASTDALE-HEAD,England,Cumberland,WASTDALE-HEAD.csv,NY186087,54.467,-3.256,247
WASTDALE-HEAD,England,Cumberland,WASTDALE-HEAD-2.csv,NY186087,54.467,-3.256,247
WASTDALE-HEAD,England,Cumberland,WASTDALE-HEAD-3.csv,NY186087,54.467,-3.256,247
WATENDLATH,England,Cumberland,WATENDLATH.csv,NY275163,54.537,-3.121,867
WATENDLATH,England,Cumberland,WATENDLATH-2.csv,NY275163,54.537,-3.121,867
WATENDLATH,England,Cumberland,WATENDLATH-3.csv,NY275161,54.535,-3.122,800
WATERFORD,Ireland/Republic of Ireland,Waterford,WATERFORD.csv,IS6031712537,52.261,-7.117,60
WATERFORD-BROOK-LODGE,Ireland/Republic of Ireland,Waterford,WATERFORD-BROOK-LODGE.csv,IS6607309244,52.231,-7.034,104
WATERFORD-TYCOR-WW,Ireland/Republic of Ireland,Waterford,WATERFORD-TYCOR-WW.csv,IS5924912125,52.258,-7.133,171
WATERMILLOCK,England,Cumberland,WATERMILLOCK.csv,NY441213,54.584,-2.866,720
WATERMILLOCK,England,Cumberland,WATERMILLOCK-2.csv,NY450232,54.601,-2.853,560
WATFORD-COLNE-VALLEY-WW,England,Hertfordshire,WATFORD-COLNE-VALLEY-WW.csv,TQ120958,51.650,-0.383,204
WATFORD-HOUSE,England,Hertfordshire,WATFORD-HOUSE.csv,TQ108966,51.658,-0.399,240
WATFORD-LONDON-ORPHAN-ASYLUM,England,Hertfordshire,WATFORD-LONDON-ORPHAN-ASYLUM.csv,TQ112972,51.663,-0.394,230
WATFORD-OAKLANDS,England,Hertfordshire,WATFORD-OAKLANDS.csv,TQ100976,51.666,-0.411,273
WATH-UPON-DEARNE,England,Yorkshire West Riding,WATH-UPON-DEARNE.csv,SE438008,53.502,-1.340,100
WATH-UPON-DEARNE,England,Yorkshire West Riding,WATH-UPON-DEARNE-2.csv,SE433007,53.502,-1.348,188
WATH-UPON-DEARNE,England,Yorkshire West Riding,WATH-UPON-DEARNE-3.csv,SE435000,53.495,-1.346,250
WATLINGTON-PYRTON-MANOR,England,Oxfordshire,WATLINGTON-PYRTON-MANOR.csv,SU685956,51.655,-1.011,321
WATLINGTON-PYRTON-MANOR,England,Oxfordshire,WATLINGTON-PYRTON-MANOR-2.csv,SU685956,51.655,-1.011,321
WATLINGTON-PYRTON-MANOR,England,Oxfordshire,WATLINGTON-PYRTON-MANOR-3.csv,SU710977,51.674,-0.975,360
WATTEN-HRS,Scotland,Caithness,WATTEN-HRS.csv,ND250557,58.483,-3.288,75
WATTON,England,Norfolk,WATTON.csv,TF920006,52.569,0.832,166
WAULK-GLEN,Scotland,Renfrewshire,WAULK-GLEN.csv,NS522578,55.791,-4.359,280
WEALDSTONE-KODAK-WORKS,England,Middlesex-stayed-Middlesex,WEALDSTONE-KODAK-WORKS.csv,TQ147897,51.594,-0.346,175
WEALDSTONE-SEWAGE-WORKS,England,Middlesex-stayed-Middlesex,WEALDSTONE-SEWAGE-WORKS.csv,TQ164891,51.589,-0.321,154
WEARDALE-WW-HISEHOPE-RES,England,Durham,WEARDALE-WW-HISEHOPE-RES.csv,NZ024461,54.810,-1.964,1450
WEARDALE-WW-MILLSTONE-QUARRY,England,Durham,WEARDALE-WW-MILLSTONE-QUARRY.csv,NZ027433,54.785,-1.960,1244
WEARDALE-WW-SHIELD-GREEN,England,Durham,WEARDALE-WW-SHIELD-GREEN.csv,NZ052470,54.818,-1.921,1367
WEARDALE-WW-SMIDDY-SHAW,England,Durham,WEARDALE-WW-SMIDDY-SHAW.csv,NZ039462,54.811,-1.941,1128
WEARDALE-WW-TUNSTALL,England,Durham,WEARDALE-WW-TUNSTALL.csv,NZ063407,54.761,-1.904,724
WEARDALE-WW-WASKERLEY,England,Durham,WEARDALE-WW-WASKERLEY.csv,NZ026442,54.793,-1.961,1179
WEARDALE-WW-WASKERLEY-ONE,England,Durham,WEARDALE-WW-WASKERLEY-ONE.csv,NZ026451,54.801,-1.961,1317
WEARDALE-WW-WASKERLEY-PARK,England,Durham,WEARDALE-WW-WASKERLEY-PARK.csv,NZ046461,54.810,-1.930,1321
WEARDALE-WW-WASKERLEY-SIX,England,Durham,WEARDALE-WW-WASKERLEY-SIX.csv,NZ042430,54.782,-1.936,1229
WEARDALE-WW-WASKERLEY-THREE,England,Durham,WEARDALE-WW-WASKERLEY-THREE.csv,NZ004433,54.785,-1.995,1433
WEDNESBURY-OCKER-HILL,England,Staffordshire,WEDNESBURY-OCKER-HILL.csv,SO972938,52.542,-2.043,474
